Address,Price,Currency,Link,Property Type,Rooms_count,Floor,Area,City,Neighborhood,Tags1,Tags2,Tags3
תורמוס 171,3790000,NIS,https://www.yad2.co.il/realestate/item/fh9nzjgl?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=30,בית פרטי/ קוטג',5,,205.0,כפר יונה,נוף הדר,"ממ""ד",3 כיווני אוויר,חניה
"תרנ""א 59",2950000,NIS,https://www.yad2.co.il/realestate/item/c2jrf6lh?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=30,דופלקס,7,5.0,200.0,חדרה,מרכז העיר,"ממ""ד",4 כיווני אוויר,חניה
כזיב 44,1750000,NIS,https://www.yad2.co.il/realestate/item/v7wbnqtg?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=30,דירה,5,1.0,141.0,מעלות תרשיחא,סביונים,"ממ""ד",3 כיווני אוויר,חניה
שלמה קפלנסקי 14,2299000,NIS,https://www.yad2.co.il/realestate/item/d2xh60wh?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=30,דירה,4,1.0,112.0,מערב ותיק,רמז,2 מרפסות,"ממ""ד",בהזדמנות
פינסקר 3,1880000,NIS,https://www.yad2.co.il/realestate/item/afgzqjbj?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=30,דופלקס,5,2.0,125.0,מרכז העיר,עיר,3 חדרי מקלחת,"ממ""ד",חניה
האתרוג 30,4590000,NIS,https://www.yad2.co.il/realestate/item/1vo5o8tc?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=30,דירת גן,4,,248.0,שוהם,"הדרים / כ""א","ממ""ד",חניה,נכס חדש
אחד העם 8,1300000,NIS,https://www.yad2.co.il/realestate/item/x2mbhejj?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=30,דירה,2,7.0,62.0,חיפה,הרצליה,"ממ""ד",3 כיווני אוויר,חניה
נהר הירדן 25,5950000,NIS,https://www.yad2.co.il/realestate/item/zrecao4s?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=30,דירת גן,5,,282.0,קרית אונו,עבר הירדן,"ממ""ד",3 כיווני אוויר,חניה
כצנלסון 11,6750000,NIS,https://www.yad2.co.il/realestate/item/gfevuuxm?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=30,בית פרטי/ קוטג',12,,750.0,אזור,שבענה,4 מרפסות,4 חדרי מקלחת,3 כיווני אוויר
נעמי שמר 7,2350000,NIS,https://www.yad2.co.il/realestate/item/n6do2wdy?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=30,דירת גן,4,,174.0,קרית ים,גלי ים,"ממ""ד",3 כיווני אוויר,חניה
המתמיד 30,3150000,NIS,https://www.yad2.co.il/realestate/item/5et253fv?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=30,דירה,3,3.0,76.0,רמת גן,שכונת הראשונים,נכס עורפי,חבל לפספס,בהזדמנות
הפעמון 16,3690000,NIS,https://www.yad2.co.il/realestate/item/lwcgnoml?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=30,בית פרטי/ קוטג',10,,530.0,קרני שומרון,נווה מנחם,3 חדרי מקלחת,4 כיווני אוויר,חניה
דרך גבעות הכורכר 2,250001,NIS,https://www.yad2.co.il/realestate/item/14qazlvt?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=30,מגרשים,4,,100.0,נס ציונה,גני איריס,4 כיווני אוויר,חניה,חדש מקבלן
נירים 4,3790000,NIS,https://www.yad2.co.il/realestate/item/0kl0hnhe?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=30,דירה,5,7.0,144.0,ראשון לציון,מרום ראשון,"ממ""ד",3 כיווני אוויר,חניה
החשמונאים 81,1950000,NIS,https://www.yad2.co.il/realestate/item/7p7qji92?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=30,דירה,3,2.0,72.0,בת ים,הנביאים,3 כיווני אוויר,נוף פתוח לעיר,בהזדמנות
ברל כצנלסון 10,4690000,NIS,https://www.yad2.co.il/realestate/item/rd4emhyh?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=30,דירת גן,5,,222.0,כפר סבא,קרית ספיר,"ממ""ד",נוף פתוח לעיר,חניה
גרשון אבנר 2,3850000,NIS,https://www.yad2.co.il/realestate/item/fli28t8h?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=30,דירה,5,3.0,135.0,תלפיות מזרח,ארמון הנציב,2 מרפסות,"ממ""ד",חניה
החשמונאים 36,1830000,NIS,https://www.yad2.co.il/realestate/item/y2snbrt0?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=31,דירה,5,1.0,68.0,בת ים,לב העיר,נוף פתוח לעיר,חניה,נכס עורפי
קדש ברנע 3,5150000,NIS,https://www.yad2.co.il/realestate/item/3xyelmkd?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=31,דירה,4,1.0,94.0,תל אביב יפו,מעוז אביב,חניה,נכס עורפי,בהזדמנות
שדרות הרב משה שמואל שפירא 4,2730000,NIS,https://www.yad2.co.il/realestate/item/0nrobxed?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=31,דירה,4,9.0,104.0,באר יעקב,פארק המושבה,"ממ""ד",נוף פתוח לעיר,חניה
הנמר 23,4700000,NIS,https://www.yad2.co.il/realestate/item/nn25eu6y?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=31,דירת גן,5,1.0,153.0,מנחת,מלחה,3 כיווני אוויר,חניה,ייחודי
שדרות הרב יוסף חיים 8,2300000,NIS,https://www.yad2.co.il/realestate/item/m5b4ogmq?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=31,דירה,3,2.0,157.0,בני ברק,תל גיבורים,קרוב לפארק,חבל לפספס,בהזדמנות
שדרות גושן 72,1450000,NIS,https://www.yad2.co.il/realestate/item/ra4fhmhv?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=31,דירה,5,1.0,102.0,קרית מוצקין,מוצקין הותיקה,נכס עורפי,חבל לפספס,בהזדמנות
בן יהודה 72,3250000,NIS,https://www.yad2.co.il/realestate/item/3gipug08?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=31,דירה,4,4.0,106.0,הרצליה,הרצליה הצעירה,אחריי להתחדשות עירונית,"ממ""ד",3 כיווני אוויר
שלמה בן יוסף 18,3300000,NIS,https://www.yad2.co.il/realestate/item/bvqw7qjl?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=31,דו משפחתי,3,,400.0,קרית עקרון,שאר העיר,נוף פתוח לעיר,חבל לפספס,בהזדמנות
שומרון 4,4550000,NIS,https://www.yad2.co.il/realestate/item/ak2n3vqh?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=31,גג/ פנטהאוז,5,5.0,215.0,חיפה,רמת התשבי,3 מרפסות,4 כיווני אוויר,חניה
שבטי ישראל 18,2690000,NIS,https://www.yad2.co.il/realestate/item/yyauat62?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=31,דירה,5,3.0,95.0,בני ברק,גבעת סוקולוב,3 כיווני אוויר,נוף פתוח לעיר,חניה
שדרות בר אילן 37,1780000,NIS,https://www.yad2.co.il/realestate/item/uzcmaufp?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=31,דירה,3,1.0,70.0,בת ים,דרום מערב ותיק,נכס עורפי,חבל לפספס,בהזדמנות
לבונה 11,2370000,NIS,https://www.yad2.co.il/realestate/item/rcnautfb?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=31,דירה,4,2.0,119.0,אור עקיבא,אור ים,"ממ""ד",3 כיווני אוויר,חניה
אלונים 28,3700000,NIS,https://www.yad2.co.il/realestate/item/9vh4svov?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=31,דירה,5,9.0,127.0,נתניה,קרית השרון,2 מרפסות,"ממ""ד",חניה
יוסף ויינר 7,2795000,NIS,https://www.yad2.co.il/realestate/item/a5rktdf2?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=31,דירה,5,7.0,120.0,רחובות,דניה,3 כיווני אוויר,נוף פתוח לעיר,חניה
הסוללים 1,2795000,לא,,מגרשים,5,,6000.0,נתיבות,שאר העיר,נכס חדש,קרוב לפארק,בהזדמנות
הגפן 10,1850000,NIS,https://www.yad2.co.il/realestate/item/winam4ch?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=31,גג/ פנטהאוז,5,2.0,200.0,קרית אתא,בית וגן,2 מרפסות,נוף פתוח לעיר,חניה
החרוב 22,5500000,NIS,https://www.yad2.co.il/realestate/item/w760mxfh?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=31,בית פרטי/ קוטג',12,,450.0,אריאל,רובע ד',4 חדרי מקלחת,4 כיווני אוויר,חניה
המגינים 9,1290000,NIS,https://www.yad2.co.il/realestate/item/hjz7oe4a?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=31,דירה,4,1.0,130.0,טבריה,קרית שמואל,2 מרפסות,3 כיווני אוויר,חניה
עפרה חזה 4,2290000,NIS,https://www.yad2.co.il/realestate/item/ct463s8c?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=31,דירה,5,10.0,121.0,קרית מוצקין,משכנות האומנים,"ממ""ד",3 כיווני אוויר,חניה
ארלוזורוב 47,3800000,NIS,https://www.yad2.co.il/realestate/item/00sz4mf1?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=31,בית פרטי/ קוטג',5,,156.0,קרית עבודה,מרכז,3 כיווני אוויר,חבל לפספס,בהזדמנות
נווה דקלים 1,1440000,NIS,https://www.yad2.co.il/realestate/item/g2q3g397?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=32,דירה,4,7.0,114.0,נתיבות,נתיבות מערב,"ממ""ד",3 כיווני אוויר,חניה
שבו 5,3100000,NIS,https://www.yad2.co.il/realestate/item/6atlef31?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=32,דירה,4,11.0,119.0,באר יעקב,צמרות המושבה,"ממ""ד",חניה,נכס חדש
מאיר עמית 5,1960000,NIS,https://www.yad2.co.il/realestate/item/s9nlo64m?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=32,דירה,4,3.0,118.0,אור עקיבא,נווה אור,"ממ""ד",נוף פתוח לים,חניה
בית אל 56,6560000,NIS,https://www.yad2.co.il/realestate/item/lg1xr3ui?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=32,בית פרטי/ קוטג',7,,502.0,כוכב יאיר / צור יגאל,כוכב יאיר,2 מרפסות,4 כיווני אוויר,חניה
הראשונים 35,1720000,NIS,https://www.yad2.co.il/realestate/item/0pud2uoe?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=32,דירה,4,7.0,90.0,אשדוד,רובע א',נוף פתוח לים,חניה,בהזדמנות
זאב וידר 3,1720000,לא,https://www.yad2.co.il/realestate/item/3xrgk4o9?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=32,בית פרטי/ קוטג',5,,504.0,רחובות,סלע,חניה,מטבח גדול,בהזדמנות
יהושע רובינשטיין 7,5250000,NIS,https://www.yad2.co.il/realestate/item/rgjtbh7a?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=32,דו משפחתי,6,,323.0,מזכרת בתיה,נאות הראשונים,"ממ""ד",3 כיווני אוויר,חניה
הנרקיס 13,3320000,NIS,https://www.yad2.co.il/realestate/item/2g9ynrdu?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=32,דירת גן,5,,170.0,קרית עקרון,נאות הדרים (חבצלת הצעירה),"ממ""ד",חניה,משופצת אדריכלית
בנימין 1,680000,NIS,,מגרשים,5,,490.0,ירוחם,אופק,ייחודי,חבל לפספס,בהזדמנות
מבוא הצרי 4,1650000,NIS,https://www.yad2.co.il/realestate/item/k18xsghm?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=32,דירה,2,1.0,40.0,ירושלים,גילה,"ממ""ד",נוף פתוח לפארק,בהזדמנות
כרמים,3800000,NIS,https://www.yad2.co.il/realestate/item/pj5hzjtb?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=32,בית פרטי/ קוטג',5,,500.0,כרמים,כרמים,4 כיווני אוויר,נכס חדש,בהזדמנות
שדרות בן גוריון 29,4300000,NIS,https://www.yad2.co.il/realestate/item/u3smbtzf?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=32,גג/ פנטהאוז,5,8.0,283.0,ראש העין,פסגות אפק,"ממ""ד",3 כיווני אוויר,חניה
דולב 14,2985000,NIS,https://www.yad2.co.il/realestate/item/8mkc00a0?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=32,בית פרטי/ קוטג',5,,205.0,חריש,החורש,"ממ""ד",3 כיווני אוויר,חניה
שלום עליכם 10,2750000,NIS,https://www.yad2.co.il/realestate/item/xeha3giu?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=32,דירה,5,3.0,114.0,רמת גן,רמת השקמה,"ממ""ד",3 כיווני אוויר,נוף פתוח לפארק
שדרות הציונות 86,2090000,NIS,https://www.yad2.co.il/realestate/item/0k9192w5?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=32,דירה,5,3.0,133.0,אשקלון,ברנע,3 חדרי מקלחת,"ממ""ד",חניה
יפה נוף 111,1850000,NIS,https://www.yad2.co.il/realestate/item/lhvsy8kk?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=32,דירה,5,14.0,72.0,חיפה,כרמל מרכזי - שד' קיש,"ממ""ד",חניה,נכס עורפי
יוסף בורג 92,1950000,NIS,https://www.yad2.co.il/realestate/item/1xge0z8x?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=32,דירה,4,17.0,153.0,נאות אילן,נווה זאב,"ממ""ד",3 כיווני אוויר,חניה
דוד רמז 65,2500000,NIS,https://www.yad2.co.il/realestate/item/xzf1pc3s?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=32,דירה,5,3.0,113.0,רחובות,ב' / צפון מערב העיר,3 כיווני אוויר,נוף פתוח לעיר,חניה
התנאים 15,2500000,NIS,https://www.yad2.co.il/realestate/item/ev0aj5gv?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=32,דירה,5,3.0,85.0,בני ברק,הר שלום,3 כיווני אוויר,חניה,נכס עורפי
בראשית 18,2500000,לא,https://www.yad2.co.il/realestate/item/ns195y6q?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=32,גג/ פנטהאוז,6,3.0,125.0,רמת השרון,אלון,2 מרפסות,3 כיווני אוויר,חניה
שדרות מונטיפיורי 4,1390000,NIS,https://www.yad2.co.il/realestate/item/1jswqylo?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=33,דירה,4,4.0,106.0,אשקלון,ברנע,נוף פתוח לעיר,חניה,קרוב לים
הירדן 42,1800000,NIS,,מגרשים,4,,303.0,קרית מלאכי,המייסדים,נכס חדש,חבל לפספס,בהזדמנות
סמטת הדגן 16,5000000,NIS,https://www.yad2.co.il/realestate/item/rjm24qc5?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=33,מגרשים,1,,650.0,רמת ישי,שאר העיר,4 כיווני אוויר,חדש מקבלן,בהזדמנות
הרצל 12,2445000,NIS,https://www.yad2.co.il/realestate/item/2f5awsuy?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=33,דירה,3,1.0,83.0,פתח תקווה,המרכז השקט / מרכז העיר,"ממ""ד",3 כיווני אוויר,חניה
בית לחם 73,1440000,NIS,https://www.yad2.co.il/realestate/item/uf7ejw6c?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=33,דירה,4,2.0,83.0,חיפה,כרמל צרפתי,נוף פתוח לים,חבל לפספס,בהזדמנות
"הבעש""ט 6",3950000,NIS,https://www.yad2.co.il/realestate/item/a0xjh3d9?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=33,דירה,5,2.0,140.0,הרצליה,מרכז,"ממ""ד",נוף פתוח לפארק,בניין משופץ
הרקפת 18,5300000,NIS,https://www.yad2.co.il/realestate/item/04hnaw3b?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=33,דו משפחתי,8,,420.0,אשדוד,רובע ח',2 מרפסות,4 חדרי מקלחת,3 כיווני אוויר
נורית,5250000,NIS,https://www.yad2.co.il/realestate/item/0ur3pia7?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=33,בית פרטי/ קוטג',9,,750.0,נורית,נורית,4 כיווני אוויר,חניה,נכס חדש
סמטת יוטבתה 4,778000,NIS,https://www.yad2.co.il/realestate/item/qq8ejmrx?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=33,דירה,4,2.0,70.0,באר שבע,שכונה ד',נוף פתוח לעיר,בניין משופץ,בהזדמנות
שדרות ירושלים 14,4270000,NIS,https://www.yad2.co.il/realestate/item/h2f6v08w?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=33,דירה,5,9.0,238.0,אשדוד,"הקריה מע""ר","ממ""ד",3 כיווני אוויר,חניה
מנדס 29,4700000,NIS,https://www.yad2.co.il/realestate/item/1it7gkv3?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=33,מגרשים,10,,285.0,רמת גן,קרית קריניצי,חדש מקבלן,קרוב לפארק,בהזדמנות
עוצם,4000000,NIS,https://www.yad2.co.il/realestate/item/re8ioc3g?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=33,משק חקלאי/ נחלה,8,,1000.0,עוצם,עוצם,2 מרפסות,4 כיווני אוויר,חניה
אברהם בלסברג 6,2300000,NIS,https://www.yad2.co.il/realestate/item/9yg6vakt?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=33,דירה,5,8.0,145.0,אשקלון,ברנע,3 חדרי מקלחת,"ממ""ד",נוף פתוח לפארק
רמז 6,2780000,NIS,https://www.yad2.co.il/realestate/item/1agubxau?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=33,דירה,4,5.0,93.0,מערב ותיק,רמז,"ממ""ד",חניה,נכס חדש
אגוזים 9,3500000,NIS,https://www.yad2.co.il/realestate/item/rzavhybp?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=33,גג/ פנטהאוז,5,4.0,198.0,קרית ים,סביוני ים,3 חדרי מקלחת,3 כיווני אוויר,חדש מקבלן
מעלה אוריה 5,3500000,לא,,מגרשים,5,,500.0,כפר אוריה,כפר אוריה,נכס חדש,קרוב לפארק,בהזדמנות
השר משה 24,2990000,NIS,https://www.yad2.co.il/realestate/item/kkse8kr0?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=33,דירה,4,2.0,99.0,רמת גן,נגבה,3 כיווני אוויר,חניה,חדש מקבלן
אהרון בוגנים 8,1990000,NIS,https://www.yad2.co.il/realestate/item/7mofkyo2?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=33,דירה,5,1.0,120.0,רמלה,נאות שמיר,"ממ""ד",נוף פתוח לעיר,חניה
דוד אלעזר 10,1100000,NIS,https://www.yad2.co.il/realestate/item/wb3mra6s?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=33,דירה,1,12.0,30.0,חיפה,חוף הכרמל,נוף פתוח לים,חניה,בניין משופץ
יוספטל 66,1900000,NIS,https://www.yad2.co.il/realestate/item/7rw4fyvn?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=33,דירה,3,1.0,75.0,בת ים,דרום מערב ותיק,נוף פתוח לעיר,קרוב לים,בניין משופץ
ברנר 6,3350000,NIS,https://www.yad2.co.il/realestate/item/dnnnfyz4?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=34,דירה,5,4.0,126.0,כפר סבא,פועלים ב,"ממ""ד",חניה,חדש מקבלן
מעפילי אגוז 72,2090000,NIS,https://www.yad2.co.il/realestate/item/2y9qqouf?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=34,דירה,3,8.0,60.0,תל אביב יפו,נווה חן,בניין משופץ,קרוב לפארק,בהזדמנות
ראול ולנברג 2,2820000,NIS,https://www.yad2.co.il/realestate/item/l4xfoyo6?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=34,דירה,4,7.0,106.0,רחובות,רחובות החדשה,"ממ""ד",נוף פתוח לפארק,חניה
הרב אוורבוך 19,6500000,NIS,https://www.yad2.co.il/realestate/item/wowlgs7w?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=34,דופלקס,5,7.0,200.0,רמת השרון,הדר,2 מרפסות,3 חדרי מקלחת,חדש מקבלן
יעקב דורי 8,2850000,NIS,https://www.yad2.co.il/realestate/item/ixyf93p5?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=34,דירה,5,13.0,150.0,רמלה,נאות שמיר,"ממ""ד",3 כיווני אוויר,חניה
סנונית 4,7600000,NIS,https://www.yad2.co.il/realestate/item/34mfjpko?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=34,בית פרטי/ קוטג',7,,607.0,קיסריה,המעוף,2 מרפסות,3 חדרי מקלחת,4 כיווני אוויר
בר גיורא 40,1180000,NIS,https://www.yad2.co.il/realestate/item/k5fvodph?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=34,דירה,5,2.0,80.0,חיפה,הדר עליון,3 כיווני אוויר,מטבח גדול,ייחודי
בנימין ד'ישראלי 47,2390000,NIS,https://www.yad2.co.il/realestate/item/0ciamy09?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=34,דו משפחתי,4,1.0,210.0,חיפה,אחוזה,4 כיווני אוויר,נוף פתוח לפארק,חניה
גבעתי 18,2550000,NIS,https://www.yad2.co.il/realestate/item/14vdybfx?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=34,דירה,4,5.0,105.0,בת ים,דרום מערב ותיק,2 מרפסות,"ממ""ד",חדש מקבלן
רוטשילד 116,2490001,NIS,https://www.yad2.co.il/realestate/item/qquiip3s?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=34,דירה,5,1.0,92.0,פתח תקווה,המרכז השקט / מרכז העיר,3 כיווני אוויר,נוף פתוח לעיר,חניה
אביי 29,2400000,NIS,https://www.yad2.co.il/realestate/item/0jvzkamy?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=34,דירה,4,4.0,112.0,בית שמש,דובב מישרים / רמת בית שמש ד-1,"ממ""ד",3 כיווני אוויר,חניה
"ד""ר הרמן מאאס 5",2430000,NIS,https://www.yad2.co.il/realestate/item/z0geq052?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=34,דירה,4,3.0,98.0,שרונה,היובל,"ממ""ד",נוף פתוח לפארק,חניה
הברוש 3,2790000,NIS,https://www.yad2.co.il/realestate/item/q7kigwfb?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=34,דירה,4,14.0,112.0,באר יעקב,פארק המושבה,"ממ""ד",נוף פתוח לעיר,חניה
הרב פנחס לוין 7,540000,NIS,https://www.yad2.co.il/realestate/item/nthhauwc?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=34,דירה,5,1.0,60.0,עמנואל,עמנואל,נוף פתוח לעיר,חניה,בניין משופץ
העוגב 4,3290000,NIS,https://www.yad2.co.il/realestate/item/0kyy5vam?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=34,דירת גן,3,1.0,180.0,תל אביב יפו,קרית שלום,4 כיווני אוויר,קרוב לפארק,בהזדמנות
שדרות כרמית 1,1500000,NIS,,מגרשים,3,,504.0,מיתר / כרמית,כרמית,נוף פתוח לפארק,נכס חדש,בהזדמנות
אמה טאובר פרידמן 7,3700000,NIS,https://www.yad2.co.il/realestate/item/iul919a1?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=34,דירה,4,6.0,105.0,נווה עובד,הרצליה הירוקה,"ממ""ד",3 כיווני אוויר,חניה
עמק יזרעאל 7,3990000,NIS,https://www.yad2.co.il/realestate/item/n14b3hzw?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=34,גג/ פנטהאוז,6,6.0,200.0,בני ברק,נחלת שמעון,"ממ""ד",חניה,נכס חדש
קרן היסוד 1,7900000,NIS,https://www.yad2.co.il/realestate/item/xjga3lda?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=34,בית פרטי/ קוטג',6,,640.0,מזכרת בתיה,שאר העיר,3 מרפסות,4 כיווני אוויר,חניה
ויסוצקי 8,4600000,NIS,https://www.yad2.co.il/realestate/item/pbsmjz0w?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=34,דירה,3,1.0,76.0,תל אביב יפו,הצפון החדש - כיכר המדינה,"ממ""ד",חניה,חדש מקבלן
סביון 7,1540000,NIS,https://www.yad2.co.il/realestate/item/b5hrfj53?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=35,דירה,5,3.0,131.0,אופקים,קרית מנחם,2 מרפסות,"ממ""ד",חניה
מאנה 19,4700000,NIS,https://www.yad2.co.il/realestate/item/qnglu7y3?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=35,דירה,5,1.0,86.0,תל אביב יפו,הצפון החדש - דרום,ייחודי,חבל לפספס,בהזדמנות
דרך יצחק רבין 9,2390000,NIS,https://www.yad2.co.il/realestate/item/ueuji5a4?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=35,גג/ פנטהאוז,5,9.0,165.0,קרית אתא,שאר העיר,2 מרפסות,4 כיווני אוויר,חניה
רימון 251,2390000,לא,https://www.yad2.co.il/realestate/item/0ri0emg4?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=35,מגרשים,8,,275.0,צופים,צופים,2 מרפסות,4 חדרי מקלחת,4 כיווני אוויר
ה 93 4,3850000,NIS,https://www.yad2.co.il/realestate/item/6y7oy4mz?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=35,בית פרטי/ קוטג',6,,350.0,נתניה,רמת אפרים,2 מרפסות,4 כיווני אוויר,חניה
ההגנה 741,850000,NIS,https://www.yad2.co.il/realestate/item/pkuhg16o?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=35,דירה,4,3.0,92.0,ירוחם,אלי כהן,2 מרפסות,"ממ""ד",חניה
העלייה 36,3490000,NIS,https://www.yad2.co.il/realestate/item/ayt3p18v?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=35,דירה,5,3.0,122.0,מרכז העיר,עיר,"ממ""ד",3 כיווני אוויר,חניה
יוחנן הורקנוס 41,794900,NIS,https://www.yad2.co.il/realestate/item/tvxyqq4a?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=35,דירת גן,3,,84.0,באר שבע,שכונה ד',נכס עורפי,בניין משופץ,בהזדמנות
בצת 28,4200000,NIS,https://www.yad2.co.il/realestate/item/jpuiltdi?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=35,בית פרטי/ קוטג',5,,270.0,בת חפר,בת חפר,3 חדרי מקלחת,3 כיווני אוויר,חניה
בארי 32,6990000,NIS,https://www.yad2.co.il/realestate/item/udht2gu8?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=35,דירה,4,2.0,118.0,תל אביב יפו,הצפון החדש - דרום,3 כיווני אוויר,חניה,חדש מקבלן
קניוק יורם 3,7200000,NIS,https://www.yad2.co.il/realestate/item/t72hc2lg?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=35,דירה,5,6.0,130.0,קרית הממשלה,גני שרונה,"ממ""ד",3 כיווני אוויר,חניה
שפירא 3,2250000,NIS,https://www.yad2.co.il/realestate/item/9cu1zqlr?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=35,דירה,3,4.0,72.0,אזור,בן גוריון,ייחודי,חבל לפספס,בהזדמנות
